cik,ni,ocf,rev,cogs,at,at_prev,se,fyear,ticker,tacc,gpoa,sic,sin_type,sin_core,sin_broad
912061,47241000.0,,,,124152000.0,52540000.0,56809000.0,2015,NHTC,,,5190.0,none,0,0
912093,,,,,1782400000.0,2295600000.0,776600000.0,2015,VIAV,,,3674.0,none,0,0
912242,,554956000.0,1288149000.0,,11235584000.0,13121778000.0,4715414000.0,2015,MAC,,,6798.0,none,0,0
912562,23448000.0,87221000.0,,853897000.0,889772000.0,810471000.0,410086000.0,2015,ROCK,-0.0786863441134846,,3310.0,none,0,0
912593,155446000.0,182263000.0,674731000.0,,4181799000.0,2937692000.0,1455810000.0,2015,SUI,-0.0091285948288656,,6798.0,none,0,0
912615,224489000.0,,,2243232000.0,1833301000.0,1888741000.0,1137227000.0,2015,URBN,,,5651.0,none,0,0
912728,55575000.0,85722000.0,959125000.0,,699932000.0,539309000.0,509497000.0,2015,FWRD,-0.0558993081888119,,4731.0,none,0,0
912766,-316248000.0,170486000.0,3399774000.0,,,,,2015,LAUR,,,8200.0,none,0,0
912767,80595000.0,168796000.0,2887071000.0,2487167000.0,1107679000.0,1023800000.0,752755000.0,2015,UFPI,-0.0861506153545614,0.3906075405352608,2421.0,none,0,0
913142,66204000.0,241460000.0,,,3290602000.0,3232202000.0,824099000.0,2015,BDC,-0.0542218586585863,,3357.0,none,0,0
913144,431192000.0,424985000.0,1515102000.0,,11555287000.0,8203550000.0,4732184000.0,2015,RNR-PG,0.0007566236568314,,6331.0,none,0,0
913241,112938000.0,135963000.0,1405239000.0,,914385000.0,911235000.0,678404000.0,2015,SHOO,-0.0252679056445373,,3140.0,none,0,0
913277,-77542000.0,3669000.0,,,226792000.0,315540000.0,174432000.0,2015,CLAR,-0.2573714901438803,,3949.0,none,0,0
913290,154624000.0,207346000.0,458934000.0,,2883468000.0,2501768000.0,1446282000.0,2015,FRO,-0.0210738965403666,,4412.0,none,0,0
913341,12530000.0,15332000.0,107763000.0,,1405076000.0,1338187000.0,131059000.0,2015,CFFI,-0.0020938777614787,,6022.0,none,0,0
913353,23347000.0,157238000.0,1721986000.0,,1092421000.0,1023883000.0,141689000.0,2015,CIGI,-0.1307678709383787,,6500.0,none,0,0
913760,,37900000.0,34693200000.0,,5217300000.0,3127200000.0,,2015,SNEX,,,6200.0,none,0,0
914122,-4409000.0,-2897000.0,,,138098000.0,148074000.0,69028000.0,2015,PPIH,-0.0102111106608857,,3564.0,none,0,0
914139,-17075007.0,,,,10373089.0,20718692.0,6282785.0,2015,PRKR,,,3663.0,none,0,0
914156,7593000.0,12519000.0,,,119635000.0,112548000.0,103572000.0,2015,UFPT,-0.0437679923232754,,3841.0,none,0,0
914208,968100000.0,1128400000.0,5122900000.0,,25073200000.0,20450000000.0,7885300000.0,2015,IVZ,-0.0078386308068459,,6282.0,none,0,0
914475,-88929000.0,,19769000.0,,474785000.0,243033000.0,424454000.0,2015,NBIX,,,2836.0,none,0,0
915389,848000000.0,1624000000.0,9648000000.0,,15580000000.0,16072000000.0,3941000000.0,2015,EMN,-0.0482827277252364,,2821.0,none,0,0
915779,2061000.0,13283000.0,570168000.0,449149000.0,348138000.0,357605000.0,205971000.0,2015,DAKT,-0.0313809929950643,0.3384152906139455,3990.0,none,0,0
915840,344094000.0,-81049000.0,,,2338696000.0,1989386000.0,632977000.0,2015,BZH,0.2137056358092396,,1531.0,none,0,0
915913,334906000.0,360810000.0,,,9597954000.0,5202437000.0,3254392000.0,2015,ALB-PA,-0.0049792049379934,,2821.0,none,0,0
916076,288792000.0,580600000.0,,,6957611000.0,7214517000.0,4057284000.0,2015,MLM,-0.0404473369457719,,1400.0,none,0,0
916365,410395000.0,456212000.0,,,2370826000.0,2034571000.0,1393294000.0,2015,TSCO,-0.0225192436145015,,5200.0,none,0,0
916540,78531000.0,420959000.0,,,4760619000.0,5126547000.0,1870709000.0,2015,DAR,-0.0667950571798132,,2070.0,none,0,0
916789,101228000.0,186545000.0,,,1782472000.0,1763696000.0,967934000.0,2015,HELE,-0.0483739828179005,,3634.0,none,0,0
916793,16520000.0,13287000.0,,,139998000.0,122436000.0,112834000.0,2015,SILC,0.0264056323303603,,3576.0,none,0,0
916907,13668000.0,19918000.0,,,1337672000.0,1296250000.0,119208000.0,2015,SMBC,-0.0048216007714561,,6036.0,none,0,0
917225,8869000.0,-1723000.0,,,18054000.0,19040000.0,17875000.0,2015,XPL,0.5563025210084034,,1040.0,none,0,0
917251,39018000.0,44680000.0,69966000.0,,789907000.0,593580861.0,451124000.0,2015,ADC-PA,-0.0095387172532168,,6798.0,none,0,0
917273,211388000.0,77244000.0,,32967000.0,718021000.0,588279000.0,526533000.0,2015,RMBS,0.2280278575301855,,3674.0,none,0,0
917520,-3519000.0,104854000.0,,,1774224000.0,1587419000.0,751443000.0,2015,IART,-0.0682699400725328,,3841.0,none,0,0
918251,10563000.0,15334000.0,,,383055000.0,373661000.0,203287000.0,2015,MPAA,-0.0127682578593966,,3714.0,none,0,0
918541,,,,,1388337000.0,712713000.0,313881000.0,2015,NNBR,,,3540.0,none,0,0
918573,-2503934.0,-348922.0,,,2712709.0,2778695.0,1878156.0,2015,GRVE,-0.7755482339731421,,1311.0,none,0,0
918646,152592000.0,,,,1888570000.0,1858051000.0,1049316000.0,2015,EXP,,,3241.0,none,0,0
918965,65419000.0,75522000.0,,2891536000.0,1549130000.0,1350492000.0,754794000.0,2015,SCSC,-0.0074809773030865,,5045.0,none,0,0
919012,218138000.0,,,2219114000.0,1612246000.0,1696908000.0,1051376000.0,2015,AEO,,,5651.0,none,0,0
919864,7852000.0,,,,864893000.0,775044000.0,80909000.0,2015,FNWD,,,6035.0,none,0,0
920148,437600000.0,982400000.0,8680100000.0,5776800000.0,14104700000.0,7301800000.0,4945100000.0,2015,LH,-0.0746117395710646,0.3976142868881646,8071.0,none,0,0
920371,67888000.0,,,,961309000.0,973065000.0,849824000.0,2015,SSD,,,3420.0,none,0,0
920427,9557000.0,,,,1084866000.0,1008788000.0,78470000.0,2015,UNTY,,,6022.0,none,0,0
920522,232120000.0,618168000.0,,,12008384000.0,11526732000.0,6237733000.0,2015,ESS,-0.03349153949272,,6798.0,none,0,0
920760,802894000.0,-419646000.0,9474008000.0,,14419509000.0,12923151000.0,5648944000.0,2015,LEN-B,0.0946007672586972,,1520.0,none,0,0
921082,,288879000.0,,,4485631000.0,3999123000.0,1601307000.0,2015,HIW,,,6798.0,none,0,0
921114,-516000.0,,,,31493000.0,28617000.0,12714000.0,2015,ARMP,,,2836.0,none,0,0
921299,-85779000.0,,180828000.0,,470574000.0,483528000.0,177554000.0,2015,KYNB,,,2834.0,none,0,0
921557,35166000.0,50046000.0,,,4230289000.0,3747013000.0,576547000.0,2015,RBCAA,-0.003971163163832,,6022.0,none,0,0
921582,55844000.0,84205000.0,373805000.0,154517000.0,930629000.0,621533000.0,623891000.0,2015,IMAX,-0.0456307227452122,0.3528179517419026,3861.0,none,0,0
921738,686000.0,413808000.0,2838358000.0,,5138752000.0,4624551000.0,-678043000.0,2015,PENN,-0.0893323481566102,,7011.0,none,0,0
921825,73802000.0,162149000.0,,,2709808000.0,2581995000.0,1073100000.0,2015,FR,-0.0342165650979184,,6798.0,none,0,0
922224,,2615000000.0,7669000000.0,,39301000000.0,48606000000.0,9919000000.0,2015,PPLC,,,4911.0,none,0,0
922358,29620000.0,203072000.0,2024390000.0,,2481481000.0,1747037000.0,,2015,FGPR,-0.0992835297706917,,5900.0,none,0,0
922621,174678000.0,217378000.0,1505508000.0,,1407296000.0,1319198000.0,769503000.0,2015,ERIE,-0.032368150952321,,6411.0,none,0,0
922864,248710000.0,359891000.0,981310000.0,,6118681000.0,6097028000.0,1622391000.0,2015,AIV,-0.0182352779091714,,6798.0,none,0,0
923120,192832000.0,,2605278000.0,2067925000.0,1893515000.0,1569382000.0,771945000.0,2015,GBX,,0.3423978355811395,3743.0,none,0,0
923601,1703390.0,2552036.0,,,17873903.0,19660099.0,6524309.0,2015,RIME,-0.0431659067433994,,7373.0,none,0,0
923796,139438000.0,142157000.0,1843307000.0,,3462227000.0,3002208000.0,1006738000.0,2015,GEO,-0.000905666762596,,1520.0,none,0,0
924168,8780000.0,,,,55702000.0,19496000.0,45320000.0,2015,EFOI,,,3640.0,none,0,0
924383,9687816.0,,16784220.0,8255663.0,37833610.0,31715488.0,35751078.0,2015,GNSS,,0.2689082696756865,3651.0,none,0,0
924515,-6902000.0,,42000.0,,2515000.0,3031000.0,-5562000.0,2015,GTHP,,,3845.0,none,0,0
924719,1044304.0,18890.0,,,18850110.0,16297916.0,11390000.0,2015,SMID,0.0629168784524352,,3272.0,none,0,0
924805,-491999.0,-538629.0,0.0,,8641862.0,8638978.0,-72604.0,2015,FRHC,0.005397629210307,,6211.0,none,0,0
924822,15976000.0,,,,268356000.0,262355000.0,173862000.0,2015,MLR,,,3713.0,none,0,0
925528,4763000.0,-10503000.0,79722000.0,,85011000.0,59935000.0,49425000.0,2015,HDSN,0.2547092683740719,,5080.0,none,0,0
925741,-6697000.0,-7023000.0,904000.0,,4862000.0,13876000.0,-3442000.0,2015,BCDA,0.0234938022484865,,2836.0,none,0,0
926282,18646000.0,,,,632904000.0,738694000.0,480160000.0,2015,ADTN,,,3661.0,none,0,0
926326,30760000.0,38486000.0,484559000.0,,578747000.0,560214000.0,420464000.0,2015,OMCL,-0.0137911583787624,,3571.0,none,0,0
926423,-38736000.0,15047000.0,51819000.0,,134759000.0,179611000.0,105037000.0,2015,MIND,-0.2994415709505542,,3812.0,defense,0,1
926617,-19115000.0,,2177000.0,,20960000.0,24174000.0,17546000.0,2015,AWHL,,,2835.0,none,0,0
927003,-158486000.0,104709000.0,268257000.0,,462503000.0,684568000.0,263580000.0,2015,AEIS,-0.3844687452524803,,3679.0,none,0,0
927066,269732000.0,1557200000.0,,,18514875000.0,17617432000.0,4870780000.0,2015,DVA,-0.0730792092740871,,8090.0,none,0,0
927628,4050000000.0,10127000000.0,23413000000.0,,334048000000.0,308167000000.0,47284000000.0,2015,COF-PN,-0.0197198272365308,,6021.0,none,0,0
927653,2258000000.0,3672000000.0,,179468000000.0,55087000000.0,55110000000.0,8876000000.0,2015,MCK,-0.0256577753583741,,5122.0,none,0,0
928054,-14600000.0,25472000.0,334359000.0,172033000.0,403090000.0,423276000.0,293651000.0,2015,FTK,-0.0946710893128833,0.3834991825664578,2890.0,none,0,0
928340,7518701.0,17319786.0,57116202.0,33807982.0,161575026.0,160459831.0,145040162.0,2015,CWCO,-0.0610812372100778,0.1452589090661575,4941.0,none,0,0
928465,6361278.0,,,,106734352.0,113562268.0,61385272.0,2015,DIT,,,5141.0,none,0,0
928658,42085000.0,85477000.0,724240000.0,,646717000.0,539304000.0,202160000.0,2015,CVLG,-0.0804592585999733,,4213.0,none,0,0
928876,-29647000.0,170306000.0,,755196000.0,965368000.0,884146000.0,385586000.0,2015,TSEM,-0.2261538252732015,,3674.0,none,0,0
929008,210687000.0,283049000.0,,,4569726000.0,4754437000.0,1776672000.0,2015,WCC,-0.0152198882854058,,5063.0,none,0,0
929351,50200000.0,-19000000.0,,,3838399000.0,3141505000.0,955374000.0,2015,STRZ,0.0220276587177165,,7812.0,none,0,0
930236,102088000.0,-1250210000.0,,,6220047000.0,5918966000.0,1146265000.0,2015,RWTS,0.2284686210395532,,6798.0,none,0,0
930245,719390.0,-418265.0,2017102.0,620296.0,566842.0,612101.0,-13316559.0,2015,AASP,1.8586066678538349,2.281986142809765,5900.0,none,0,0
930420,42824000.0,70731000.0,,,351822000.0,363922000.0,139627000.0,2015,KFRC,-0.076684014706448,,7363.0,none,0,0
930775,-880200.0,,,,3963553.0,5129803.0,2726431.0,2015,ECIA,,,3841.0,none,0,0
931015,455361000.0,440231000.0,,,2385659000.0,2074935000.0,981477000.0,2015,PII,0.007291794682725,,3790.0,none,0,0
931148,,,,,1422021000.0,1833805000.0,810529000.0,2015,EAF,,,3620.0,none,0,0
931182,,,,,,22950614000.0,,2015,VRMK,,,6798.0,none,0,0
932696,75851000.0,,,,2014017000.0,1947838000.0,685742000.0,2015,NSIT,,,5961.0,none,0,0
932781,6127000.0,14508000.0,,,862734000.0,812363000.0,79038000.0,2015,FCCO,-0.0103168164970585,,6022.0,none,0,0
932787,104000000.0,,,,8195000000.0,9004000000.0,4632000000.0,2015,STMEF,,,3674.0,none,0,0
933034,,,,,243717000.0,227240000.0,145075000.0,2015,STRT,,,3714.0,none,0,0
933036,-953520000.0,230994000.0,3278420000.0,1160311000.0,1974468000.0,3271197000.0,383590000.0,2015,UPBD,-0.3621041471974938,0.6475027337087922,7359.0,none,0,0
933972,-426634.0,-38871.0,,,302682.0,327822.0,-224953.0,2015,SCWO,-1.182846178718939,,3621.0,none,0,0
933974,14221000.0,43727000.0,,363603000.0,749034000.0,757147000.0,620234000.0,2015,AZTA,-0.0389699754473041,,3559.0,none,0,0
934549,-160036000.0,-9949000.0,,,347901000.0,536348000.0,310211000.0,2015,ACTG,-0.2798313781350914,,6794.0,none,0,0
935036,85436000.0,,,472299000.0,1975788000.0,1850700000.0,654400000.0,2015,ACIW,,,7372.0,none,0,0
935419,9214000.0,,135449000.0,,267109000.0,244972000.0,122508000.0,2015,RICK,,,5812.0,none,0,0
935703,282400000.0,802500000.0,,,15901200000.0,3492700000.0,4406900000.0,2015,DLTR,-0.1489105849342915,,5331.0,none,0,0
936340,727000000.0,1916000000.0,10337000000.0,,28662000000.0,27827000000.0,8772000000.0,2015,DTB,-0.0427282854781327,,4911.0,none,0,0
936395,11667000.0,262112000.0,,,2589315000.0,2056155000.0,627027000.0,2015,CIEN,-0.1218025878399245,,3661.0,none,0,0
936468,3605000000.0,5101000000.0,,,49304000000.0,37046000000.0,3097000000.0,2015,LMT,-0.0403822275009447,,3760.0,defense,0,1
936528,160316000.0,142871000.0,,,14684899000.0,14494756000.0,1970240000.0,2015,WAFDP,0.001203538714277,,6021.0,none,0,0
937098,32000000.0,151000000.0,2659000000.0,,2092449000.0,2340580000.0,8000000.0,2015,TNET,-0.0508420989669227,,7389.0,none,0,0
939767,-161744000.0,-141585000.0,37172000.0,,332342000.0,323269000.0,,2015,EXEL,-0.062359830357999,,2836.0,none,0,0
939930,65532000.0,-135327000.0,,,1960691000.0,1999659000.0,168001000.0,2015,PYYX,0.1004466261497585,,5150.0,none,0,0
940942,70949000.0,,,,1301146000.0,1212127000.0,647840000.0,2015,HUBG,,,4731.0,none,0,0
940944,375000000.0,,,,5182300000.0,5787900000.0,1989800000.0,2015,DRI,,,5812.0,none,0,0
942126,-587000.0,274000.0,,,18049000.0,17926000.0,15102000.0,2015,TAIT,-0.0480307932611848,,5065.0,none,0,0
943034,-3102000.0,-1784000.0,15215000.0,3477000.0,8971000.0,14890000.0,5397000.0,2015,AATC,-0.0885157824042982,0.7883143049026192,3829.0,none,0,0
943452,398628000.0,450844000.0,,,3229513000.0,3303841000.0,1699607000.0,2015,WAB,-0.0158046346661355,,3743.0,none,0,0
943535,-106879.0,-120097.0,0.0,,117828.0,0.0,-561257.0,2015,WHEN,,,7372.0,none,0,0
943819,352886000.0,,1678912000.0,,2239011000.0,2326562000.0,1524271000.0,2015,RSMDF,,,3841.0,none,0,0
944075,1817672.0,1352976.0,18400182.0,9465443.0,9688305.0,8369816.0,3343577.0,2015,SCKT,0.0555204558857685,1.067495271102734,3571.0,none,0,0
944148,34107000.0,47386000.0,750422000.0,652391000.0,996331000.0,991244000.0,427948000.0,2015,CBZ,-0.013396297985158,0.098896941620832,7389.0,none,0,0
944695,331500000.0,444700000.0,5034000000.0,,13781200000.0,13759700000.0,2844400000.0,2015,THG,-0.0082269235521123,,6331.0,none,0,0
944745,12745000.0,15073000.0,,,1315041000.0,1213191000.0,125173000.0,2015,CIVB,-0.0019189064211653,,6022.0,none,0,0
944809,-52127000.0,164024000.0,,,2799188000.0,1267664000.0,2000000000.0,2015,OPK,-0.1705112711254717,,2834.0,none,0,0
945114,-99800000.0,86500000.0,,,710100000.0,896900000.0,253900000.0,2015,GIC,-0.2077154643772996,,5084.0,none,0,0
945394,166418000.0,530893000.0,1921904000.0,,6394797000.0,5967127000.0,2812082000.0,2015,SVC,-0.0610804831202687,,6798.0,none,0,0
945841,128275000.0,146050000.0,,1687495000.0,934361000.0,892937000.0,255743000.0,2015,POOL,-0.01990621958772,,5090.0,none,0,0
945983,5830000.0,8185000.0,382090000.0,355517000.0,94082000.0,94981000.0,38659000.0,2015,CLMB,-0.0247944325707246,0.2797717438224487,5045.0,none,0,0
946486,-55170000.0,,,,44377000.0,47499000.0,8266000.0,2015,WINT,,,2836.0,none,0,0
946563,4314318.0,-3252157.0,,,42294085.0,45353114.0,30780901.0,2015,RVP,0.166834740388499,,3841.0,none,0,0
946581,-8302000.0,261305000.0,,,2585009000.0,2253818000.0,526974000.0,2015,TTWO,-0.119622347500996,,7372.0,none,0,0
946644,-15230000.0,-16053000.0,,,22804000.0,29440000.0,20371000.0,2015,AIM,0.0279551630434782,,2836.0,none,0,0
946673,45222000.0,16217000.0,,,9796298000.0,4723163000.0,1300059000.0,2015,BANR,0.0061410118600607,,6022.0,none,0,0
946936,-4934000.0,563000.0,44568000.0,39775000.0,,,,2015,DSWL,,,3089.0,none,0,0
947484,537738000.0,,3936590000.0,,23138931000.0,21967742000.0,6166542000.0,2015,ACGLO,,,6331.0,none,0,0
948320,-61992.0,-295124.0,1218862.0,247772.0,448471.0,175221.0,100078.0,2015,LFMDP,1.330502622402566,5.542086850320453,8011.0,none,0,0
948708,-2602000.0,,,,24473000.0,27390000.0,14026000.0,2015,SMSI,,,7372.0,none,0,0
949157,-59310000.0,31866000.0,,,1752468000.0,2025058000.0,1008800000.0,2015,CENX,-0.0450238956118787,,3334.0,none,0,0
949858,-828000.0,,,,58209000.0,56291000.0,1840000.0,2015,ACHV,,,2835.0,none,0,0
949870,98414000.0,,959934000.0,,645400000.0,605161000.0,461221000.0,2015,SAM,,,2082.0,alcohol,1,1
949961,1499000.0,274000.0,,,84304000.0,93076000.0,84298000.0,2015,IOR,0.0131612875499591,,6798.0,none,0,0
1000045,12379000.0,,,,324486404.0,296500204.0,99989223.0,2015,OMCC,,,6153.0,none,0,0
1000177,114627000.0,174391000.0,,,1239194000.0,1169024000.0,880721000.0,2015,NAT,-0.0511229880652578,,4400.0,none,0,0
1000228,479058000.0,615500000.0,,,6534740000.0,6138807000.0,2884256000.0,2015,HSIC,-0.022226142636509,,5047.0,none,0,0
1000230,-4255665.0,1202348.0,,,42159685.0,46029735.0,25088245.0,2015,OCC,-0.1185758075730829,,3357.0,none,0,0
1000623,89700000.0,144700000.0,,,1290000000.0,1185000000.0,467900000.0,2015,MATV,-0.0464135021097046,,2621.0,none,0,0
1000694,-156937000.0,-126090000.0,36250000.0,,386038000.0,276002000.0,292669000.0,2015,NVAX,-0.1117636828718632,,2836.0,none,0,0
1000697,,,,,4268677000.0,3874690000.0,2058851000.0,2015,WAT,,,3826.0,none,0,0
1000753,39390000.0,65083000.0,,,784912000.0,792595000.0,172455000.0,2015,NSP,-0.0324163034084242,,7363.0,none,0,0
1001115,-32641000.0,,84867000.0,96067000.0,289599000.0,343111000.0,277206000.0,2015,GEOS,,-0.0326424976173891,3829.0,none,0,0
1001171,9072000.0,,,,402912000.0,350863000.0,46163000.0,2015,BYFC,,,6035.0,none,0,0
1001233,-40703000.0,,39539000.0,,217235000.0,243212000.0,192439000.0,2015,SGMOQ,,,2836.0,none,0,0
1001250,1088900000.0,1943000000.0,,,8582100000.0,7856600000.0,3603800000.0,2015,EL,-0.1087111473156327,,2844.0,none,0,0
1001316,,,,,113473201.0,86746890.0,,2015,TGTX,,,2834.0,none,0,0
1001385,-29388000.0,55206000.0,,172554000.0,259380000.0,351882000.0,217560000.0,2015,NWPX,-0.240404453765751,,3317.0,none,0,0
1001601,-4781000.0,-2424000.0,104000.0,5000.0,6119000.0,10676000.0,6035000.0,2015,MGTI,-0.2207755713750468,0.0092731360059947,6199.0,none,0,0
1001614,-24721000.0,482000.0,6164000.0,,11993000.0,37029000.0,7460000.0,2015,REPX,-0.6806286964271246,,1311.0,none,0,0
1001838,,879800000.0,5045900000.0,2927600000.0,12593200000.0,11393900000.0,5262900000.0,2015,SCCO,,0.1859152704517329,1000.0,none,0,0
1001907,10778000.0,-10858000.0,513000.0,424000.0,37627000.0,50672000.0,35477000.0,2015,ASTC,0.4269813703820651,0.0017563940637827,3826.0,none,0,0
1002047,229000000.0,974000000.0,,2173000000.0,8785000000.0,9234700000.0,3109000000.0,2015,NTAP,-0.0806739796636599,,3572.0,none,0,0
1002590,37556000.0,,,,740623000.0,733504000.0,,2015,SGU,,,5990.0,none,0,0
1002638,234327000.0,523031000.0,1851917000.0,598409000.0,4320773000.0,3896317000.0,1853249000.0,2015,OTEX,-0.0740966404940871,0.321716123200448,7373.0,none,0,0
1002910,630000000.0,2031000000.0,6098000000.0,,23640000000.0,22289000000.0,6946000000.0,2015,AEE,-0.0628561173673112,,4931.0,none,0,0
1003078,231308000.0,,,,2069523000.0,2108240000.0,1358942000.0,2015,MSM,,,5084.0,none,0,0
1003935,258831000.0,252328000.0,,,1849613000.0,1632952000.0,1415149000.0,2015,NCSYF,0.0039823583301897,,7372.0,none,0,0
1004434,509500000.0,1213200000.0,,,7769400000.0,7683500000.0,2837100000.0,2015,MGRB,-0.0915858658163597,,6282.0,none,0,0
1004702,20322000.0,28331000.0,,,2593068000.0,2356714000.0,238446000.0,2015,OCFC,-0.0033983758742045,,6021.0,none,0,0
1004724,-23518000.0,-17806000.0,18400000.0,,169273000.0,209962000.0,-23835000.0,2015,RHEPA,-0.0272049227955534,,6519.0,none,0,0
1004980,,3780000000.0,16833000000.0,,63234000000.0,60127000000.0,16576000000.0,2015,PCG-PX,,,4931.0,none,0,0
1004989,892000.0,4890000.0,,90015000.0,43406000.0,44570000.0,18702000.0,2015,SGRP,-0.0897015929997756,,7389.0,none,0,0
1005101,14191.0,-301636.0,223565.0,188325.0,2534120.0,435189.0,1940667.0,2015,MGLD,0.7257237659959236,0.0809763114416954,6199.0,none,0,0
1005210,84352000.0,,,,2453017000.0,2622563000.0,,2015,SPH,,,5900.0,none,0,0
1005229,,52645000.0,597103000.0,,770970000.0,593334000.0,,2015,CMCO,,,3531.0,none,0,0
1005284,103885000.0,113612000.0,191046000.0,,559412000.0,489847000.0,466765000.0,2015,OLED,-0.0198572207240219,,3670.0,none,0,0
1005286,-11641000.0,20762000.0,476918000.0,,361105000.0,341099000.0,225147000.0,2015,LFCR,-0.0949958809612458,,2834.0,none,0,0
1005516,334000.0,370000.0,25599000.0,20462000.0,4912000.0,5046000.0,6505000.0,2015,BOSC,-0.0071343638525564,1.0180340864050734,3576.0,none,0,0
1005731,84490000.0,30534000.0,1596777000.0,1328363000.0,455843000.0,480403000.0,126820000.0,2015,IDT,0.1123140363403226,0.5587267356781702,4813.0,none,0,0
1005817,58421000.0,,,,5689995000.0,5269561000.0,515014000.0,2015,TMP,,,6022.0,none,0,0
1006028,-7627000.0,-6063000.0,,,8553000.0,5561000.0,-9904000.0,2015,PURE,-0.281244380507103,,2890.0,none,0,0
1006045,474000.0,-593000.0,41757000.0,21804000.0,41823000.0,41818000.0,33688000.0,2015,IRIX,0.0255153283275144,0.4771390310392654,3845.0,none,0,0
1006281,58037000.0,-24284000.0,4364000.0,730000.0,97253000.0,78357000.0,10873000.0,2015,PLX,1.0505889709917429,0.0463774774429853,2836.0,none,0,0
1006655,4991857.0,10380775.0,,,69915395.0,65733253.0,52102521.0,2015,EPM,-0.0819816113466954,,1311.0,none,0,0
1006830,2958000.0,5606000.0,,,418223000.0,398347000.0,42420000.0,2015,CBKM,-0.0066474706725543,,6021.0,none,0,0
1006837,-35565000.0,-27914000.0,1120806000.0,982623000.0,2742512000.0,712163000.0,94030000.0,2015,VATE,-0.0107433270192357,0.1940328267545491,3440.0,none,0,0
1007019,-1413228.0,-2285840.0,,,35394126.0,43169593.0,24521362.0,2015,JVA,0.0202135794979582,,2090.0,none,0,0
1007587,2253000.0,8397000.0,9622000.0,,226277000.0,235837000.0,118176000.0,2015,KVHI,-0.0260518917727074,,4899.0,none,0,0
